"id"	"type_id"	"mat_id"	"radius"	"name"	"kolvo_sklad"	"norma"	"zakaz"	"group_id"	"shag"	"gabarit"	"width"	"diam"	"geometry"	"property"	"parent_id"
"350"	"51"	"30"		"C25-2D20-43WC03 LIFENG "				"101"		"хвостовик диаметром 25мм"	"2D"	"20"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""20""}"	
"353"	"51"	"30"		"C25-3D21-66WC04 WEILA "				"101"		"хвостовик диаметром 25мм"	"3D"	"21"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""21""}"	
"354"	"51"	"30"		"C25-3D22-69WC04 WEILA "				"101"		"хвостовик диаметром 25мм"	"3D"	"22"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""22""}"	
"356"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"23"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""23""}"	
"357"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"23"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""23""}"	
"361"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"25"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""25""}"	
"362"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"26"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""26""}"	
"363"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"26"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""26""}"	
"364"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"27"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""27""}"	
"365"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"27"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""27""}"	
"368"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"29"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""29""}"	
"369"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"29"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""29""}"	
"375"	"51"	"30"		"C32-2D32-65WC06 WEILAI "				"101"		"хвостовик диаметром 32мм"	"2D"	"32"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""32""}"	
"372"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"31"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""31""}"	
"373"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"31"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""31""}"	
"374"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"32"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""32""}"	
"366"	"51"	"30"		"C32-3D28-84WC05"				"101"		"хвостовик диаметром 32мм"	"3D"	"28"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""28""}"	
"382"	"51"	"30"		"C32-3D36-111WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"36"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""36""}"	
"377"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"33"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""33""}"	
"378"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"34"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""34""}"	
"381"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"35"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""35""}"	
"405"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"47"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""47""}"	
"383"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"36"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""36""}"	
"406"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"48"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""48""}"	
"385"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"37"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""37""}"	
"396"	"51"	"30"		"C40-2D43-91WC08 WEILAI "				"101"		"хвостовик диаметром 40мм"	"3D"	"43"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 40мм"", ""11"": ""43""}"	
"387"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"38"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""38""}"	
"389"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"39"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""39""}"	
"370"	"51"	"30"		"C32-3D30-94WC05 LIFENG "				"101"		"хвостовик диаметром 32мм"	"3D"	"30"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""30""}"	
"392"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"41"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""41""}"	
"393"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"41"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""41""}"	
"395"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"42"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""42""}"	
"397"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"43"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""43""}"	
"398"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"44"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""44""}"	
"399"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"44"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""44""}"	
"400"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"45"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""45""}"	
"401"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"45"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""45""}"	
"402"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"46"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""46""}"	
"403"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"46"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""46""}"	
"394"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"42"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""42""}"	
"404"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"47"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""47""}"	
"407"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"48"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""48""}"	
"408"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"49"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""49""}"	
"409"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"49"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""49""}"	
"411"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"50"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""50""}"	
"412"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"51"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""51""}"	
"413"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"51"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""51""}"	
"414"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"52"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""52""}"	
"415"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"2D"	"52"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""52""}"	
"416"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"53"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""53""}"	
"360"	"51"	"30"		"C25-3D25-78WC05 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"25"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""25""}"	
"342"	"51"	"30"		"C25-3D16-51WC03 WEILA"				"101"		"хвостовик диаметром 25мм"	"3D"	"16"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""16""}"	
"351"	"51"	"30"		"C25-3D20-63WC03 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"20"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""20""}"	
"358"	"51"	"30"		"C25-3D24-75WC04 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"24"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""24""}"	
"359"	"51"	"30"		"C25-3D24-75WC04 WEILA "				"101"		"хвостовик диаметром 25мм"	"3D"	"24"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""24""}"	
"367"	"51"	"30"		"C32-2D28-59WC05 LIFENG"				"101"		"хвостовик диаметром 32мм"	"2D"	"28"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""28""}"	
"371"	"51"	"30"		"C32-2D30-64WC05 LIFENG"				"101"		"хвостовик диаметром 32мм"	"2D"	"30"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""30""}"	
"391"	"51"	"30"		"C32-2D40-84WC06 LIFENG "				"101"		"хвостовик диаметром 32мм"	"2D"	"40"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""40""}"	
"376"	"51"	"30"		"C32-3D33-103WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"33"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""33""}"	
"380"	"51"	"30"		"C32-3D35-108WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"35"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""35""}"	
"384"	"51"	"30"		"C32-3D37-116WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"37"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""37""}"	
"379"	"51"	"30"		""				"101"		"хвостовик диаметром 25мм"	"3D"	"34"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""34""}"	
"386"	"51"	"30"		"C32-3D38-118WC06 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"38"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""38""}"	
"388"	"51"	"30"		"C32-3D39-122WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"39"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""39""}"	
"390"	"51"	"30"		"C32-3D40-124WC06 LIFENG сверло"				"101"		"хвостовик диаметром 32мм"	"3D"	"40"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""40""}"	
"410"	"51"	"30"		"C40-2D50-105WC08 WEILAI "				"101"		"хвостовик диаметром 40мм"	"2D"	"50"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 40мм"", ""11"": ""50""}"	
"417"	"51"	"30"		"C40-2D53-111WC08 WEILAI "				"101"		"хвостовик диаметром 40мм"	"2D"	"53"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 40мм"", ""11"": ""53""}"	
"421"	"51"	"30"		"C25-2D17.5-35WC03 USSHARP"				"101"		"хвостовик диаметром 25мм"	"2D"	"17,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""17,5""}"	
"422"	"51"	"30"		"C25-2D24-51WC04 LIFENG "				"101"		"хвостовик диаметром 25мм"	"2D"	"24"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""24""}"	
"423"	"51"	"30"		"C25-2D25-53WC05 LIFENG "				"101"		"хвостовик диаметром 25мм"	"2D"	"25"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""25""}"	
"424"	"51"	"30"		"C25-3D17.5-55WC03 WEILA "				"101"		"хвостовик диаметром 25мм"	"3D"	"17,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""17,5""}"	
"425"	"51"	"30"		"C25-3D17-54WC03 LIFENG"				"101"		"хвостовик диаметром 25мм"	"3D"	"17"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""17""}"	
"426"	"51"	"30"		"C25-3D18,5-58WC03 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"18,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""18,5""}"	
"427"	"51"	"30"		"C25-3D18,5-58WC03 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"18,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""18,5""}"	
"428"	"51"	"30"		"C25-3D18,5-58WC03 WEILA"				"101"		"хвостовик диаметром 25мм"	"3D"	"18,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""18,5""}"	
"429"	"51"	"30"		"C25-3D19.5-62WC03 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"19,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""19,5""}"	
"432"	"51"	"30"		"C25-3D25,5-80WC05 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"25,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""25,5""}"	
"430"	"51"	"30"		"C25-3D20,5-65WC03 WEILA "				"101"		"хвостовик диаметром 25мм"	"3D"	"20,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""20,5""}"	
"431"	"51"	"30"		"C25-3D22.5-71WC04 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"22,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""22,5""}"	
"433"	"51"	"30"		"C25-3D25,5-81WC05 LIFENG "				"101"		"хвостовик диаметром 25мм"	"3D"	"25,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 25мм"", ""11"": ""25,5""}"	
"434"	"51"	"30"		"C32-2D26,5-56WC05 LIFENG "				"101"		"хвостовик диаметром 32мм"	"2D"	"26,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""26,5""}"	
"436"	"51"	"30"		"C32-3D26,5-83WC05 LIFENG "				"101"		"хвостовик диаметром 32мм"	"3D"	"26,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""26,5""}"	
"437"	"51"	"30"		"C32-3D26,5-83WC05 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"26,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""26,5""}"	
"435"	"51"	"30"		"C32-2D26,5-56WC05 WEILA "				"101"		"хвостовик диаметром 32мм"	"2D"	"26,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""2D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""26,5""}"	
"438"	"51"	"30"		"C32-3D30,5-96WC05 LIFENG "				"101"		"хвостовик диаметром 32мм"	"3D"	"30,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""30,5""}"	
"439"	"51"	"30"		"C32-3D30,5-96WC05 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"30,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""30,5""}"	
"440"	"51"	"30"		"C32-3D30-94WC05 WEILA"				"101"		"хвостовик диаметром 32мм"	"3D"	"30"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""30""}"	
"441"	"51"	"30"		"C32-3D32,5-102WC06 WEILAI "				"101"		"хвостовик диаметром 32мм"	"3D"	"32,5"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""32,5""}"	
"442"	"51"	"30"		"C32-3D35-109WC06 WEILA "				"101"		"хвостовик диаметром 32мм"	"3D"	"35"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""35""}"	
"443"	"51"	"30"		"C32-3D37-116WC06 WEILA"				"101"		"хвостовик диаметром 32мм"	"3D"	"37"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""3D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""37""}"	
"444"	"51"	"30"		"C32-4D27-111WC05 WEILA"				"101"		"хвостовик диаметром 32мм"	"4D"	"27"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""4D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""27""}"	
"445"	"51"	"30"		"C32-4D28-115WC05 WEILA"				"101"		"хвостовик диаметром 32мм"	"4D"	"28"		"{""1"": ""Сверло "", ""2"": ""корпусное"", ""3"": ""универсальная"", ""4"": ""4D"", ""5"": ""хвостовик диаметром 32мм"", ""11"": ""28""}"	
"453"	"56"	"30"	""	"SWR2525M16"				"102"		"25х25"			"резьбовой средняя"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""резьбовой средняя""}"	
"452"	"56"	"30"	""	"SVJBR2525M16"				"102"		"25х25"			"35 градусов большая рыбка"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""35 градусов большая рыбка""}"	
"449"	"56"	"30"	""	"SCLCR2525M09"				"102"		"25х25"			"двухгранный средняя"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""двухгранный средняя""}"	
"455"	"56"	"30"	""	"QEAD2020R12"				"102"		"20х20"			"канавочный 1,5"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""20х20"", ""12"": """", ""13"": ""канавочный 1,5""}"	
"458"	"56"	"30"	""	"QEFD2525R17"				"102"		"25х25"			"канавочный 3мм"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""канавочный 3мм""}"	
"457"	"56"	"30"	""	"QEBD2525R07"				"102"		"25х25"			"канавочный 2мм"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""канавочный 2мм""}"	
"460"	"56"	"30"	""	"QEHD2525R22"				"102"		"25х25"			"канавочный 5мм"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""канавочный 5мм""}"	
"459"	"56"	"30"	""	"QEGD2525R22"				"102"		"25х25"			"канавочный 4мм"	"{""1"": ""Резец"", ""2"": ""проходной"", ""3"": ""универсальная"", ""5"": ""25х25"", ""12"": """", ""13"": ""канавочный 4мм""}"	
